,0,1,2,3,4,5,6,7,8,9
71_60_12_1,0.8296923041343689,0.669243335723877,0.8246896862983704,0.7478673458099365,0.9805763959884644,,,,,
71_60_12_2,0.859283447265625,0.5233221054077148,0.8135665059089661,0.8343451023101807,0.9898635745048523,,,,,
71_60_9_0,0.8829838633537292,0.5751893520355225,0.7991142272949219,0.764600396156311,0.9847827553749084,,,,,
71_60_9_1,0.8911188244819641,0.7341215014457703,0.839914858341217,0.8428050875663757,0.9868459701538086,,,,,
71_60_9_2,0.9005588889122009,0.7502356767654419,0.8162227869033813,0.8640698194503784,0.9902089834213257,,,,,
71_60_6_0,0.9167537093162537,0.6665263772010803,0.8126617670059204,0.8249199986457825,0.9862432479858398,,,,,
71_60_6_1,0.9170293807983398,0.7513071298599243,0.8496823310852051,0.871690034866333,0.9866624474525452,,,,,
71_60_6_2,0.9201743602752686,0.7102295756340027,0.8274989724159241,0.8821547031402588,0.9901789426803589,,,,,
71_60_3_0,0.965613603591919,0.7293664216995239,0.875318706035614,0.8660731911659241,0.9907733201980591,,,,,
71_60_3_1,0.9646656513214111,0.6749541759490967,0.8689857125282288,0.8680230975151062,0.986396849155426,,,,,
71_60_3_2,0.9587786197662354,0.7150185108184814,0.8733336925506592,0.8660438060760498,0.9882885813713074,,,,,
71_60_2_0,0.9801982045173645,0.7928330898284912,0.9041202068328857,0.8836950063705444,0.9925651550292969,,,,,
71_60_2_1,0.9656499028205872,0.7746454477310181,0.8956778049468994,0.8964886665344238,0.9880617260932922,,,,,
71_60_2_2,0.969329833984375,0.7689447999000549,0.9040147662162781,0.8945477604866028,0.9908786416053772,,,,,
71_60_1_0,0.9879376292228699,0.8945948481559753,0.9438266158103943,0.9454482197761536,0.9949160814285278,,,,,
71_60_1_1,0.9807878732681274,0.8538063168525696,0.9358379244804382,0.9456316232681274,0.9888651371002197,,,,,
71_60_1_2,0.9828193783760071,0.8798164129257202,0.9559922218322754,0.95719975233078,0.9941322207450867,,,,,
71_48_12_0,0.8737965822219849,0.6028319597244263,0.8243162035942078,0.7865126729011536,0.986486554145813,,,,,
71_48_12_1,0.8731327056884766,0.6858891248703003,0.881147027015686,0.821533203125,0.989875078201294,,,,,
71_48_12_2,0.8564839363098145,0.5462385416030884,0.7912352085113525,0.7902394533157349,0.988941490650177,,,,,
71_48_9_0,0.9174798130989075,0.6791384220123291,0.8250819444656372,0.7624697685241699,0.9880486726760864,,,,,
71_48_9_1,0.9015316963195801,0.7261069416999817,0.8609092235565186,0.8381469249725342,0.988592267036438,,,,,
71_48_9_2,0.899361789226532,0.6545908451080322,0.7559813857078552,0.7902975082397461,0.9889028072357178,,,,,
71_48_6_0,0.9199312925338745,0.6736920475959778,0.8312709927558899,0.7930195927619934,0.9871125817298889,,,,,
71_48_6_1,0.9241991639137268,0.7588761448860168,0.8656818270683289,0.8710694909095764,0.9882761836051941,,,,,
71_48_6_2,0.9179894924163818,0.6789593696594238,0.8041391372680664,0.82120680809021,0.9886100888252258,,,,,
71_48_3_0,0.965796709060669,0.757357120513916,0.871391773223877,0.8296334147453308,0.989080011844635,,,,,
71_48_3_1,0.9595800638198853,0.6811347007751465,0.8795630931854248,0.8453513979911804,0.9876884818077087,,,,,
71_48_3_2,0.9602657556533813,0.7447699308395386,0.882745087146759,0.8516407012939453,0.9897108674049377,,,,,
