,0,1,2,3,4,5,6,7,8,9
71_ResGCN_bidirectional_binary_1,0.8717598915100098,0.6131758689880371,0.7265852689743042,0.7443114519119263,0.9684503078460692,,,,,
71_ResGCN_bidirectional_binary_2,0.8779762387275696,0.692330002784729,0.7048863172531128,0.7321016788482666,0.9695218205451964,,,,,
71_ResGCN_bidirectional_stream_length_0,0.8601542711257935,0.5295107364654541,0.6290480494499207,0.6806432008743286,0.9719538688659668,,,,,
71_ResGCN_bidirectional_stream_length_1,0.8550755977630615,0.5616134405136108,0.717681348323822,0.7598682641983032,0.9750810265541076,,,,,
71_ResGCN_bidirectional_stream_length_2,0.8526226282119751,0.608033299446106,0.6864984035491943,0.7475878000259399,0.972085177898407,,,,,
71_ResGCN_bidirectional_elevation_difference_0,0.8468316793441772,0.5036251544952393,0.643130898475647,0.7280175685882568,0.9722540378570556,,,,,
71_ResGCN_bidirectional_elevation_difference_1,0.848278284072876,0.5632383823394775,0.725598156452179,0.7588783502578735,0.9769401550292968,,,,,
71_ResGCN_bidirectional_elevation_difference_2,0.8549948930740356,0.6370964646339417,0.7052584886550903,0.75898277759552,0.9759209156036376,,,,,
71_ResGCN_bidirectional_average_slope_0,0.8674092292785645,0.5755051374435425,0.6503719091415405,0.7064645886421204,0.9619834423065186,,,,,
71_ResGCN_bidirectional_average_slope_1,0.8636367917060852,0.5995633006095886,0.7294329404830933,0.7484978437423706,0.9710315465927124,,,,,
71_ResGCN_bidirectional_average_slope_2,0.8638002872467041,0.6751877069473267,0.7015841007232666,0.7430331707000732,0.9696806073188782,,,,,
71_ResGCN_bidirectional_learned_0,0.914447009563446,0.7734997868537903,0.7250100374221802,0.7133435010910034,0.959227740764618,,,,,
71_ResGCN_bidirectional_learned_1,0.8516542911529541,0.7225217819213867,0.6300527453422546,0.6966060996055603,0.9573861360549928,,,,,
71_ResGCN_bidirectional_learned_2,0.8421425223350525,0.7900291681289673,0.5873270034790039,0.5666752457618713,0.9528436064720154,,,,,
211_ResGCN_downstream_isolated_0,0.9980219006538392,0.982763648033142,0.999479591846466,0.9448989033699036,0.999895453453064,0.9999493360519408,0.9894269704818726,0.9836981296539308,0.6527504920959473,0.9998796582221984
211_ResGCN_downstream_isolated_1,0.9984889626502992,0.9736905097961426,0.9993952512741088,0.9554553627967834,0.9998550415039062,0.9999210238456726,0.9855205416679382,0.9862887859344482,0.7302889227867126,0.9998902678489684
211_ResGCN_downstream_isolated_2,0.9987403154373168,0.980276346206665,0.9995429515838624,0.9516611099243164,0.9998863339424132,0.9999507069587708,0.989081084728241,0.9879040122032166,0.7135783433914185,0.999904990196228
211_ResGCN_downstream_binary_0,0.9968931078910828,0.9482365250587464,0.9994939565658568,0.937101423740387,0.9999232292175292,0.9999707341194152,0.972423255443573,0.9883968234062196,0.6451085805892944,0.999929666519165
211_ResGCN_downstream_binary_1,0.9973393082618712,0.97788268327713,0.9993956089019777,0.9489944577217102,0.9999157190322876,0.999958336353302,0.9888483881950378,0.9876905083656312,0.582177996635437,0.9998884201049804
211_ResGCN_downstream_binary_2,0.9974496960639954,0.9608644247055054,0.999565362930298,0.9433463215827942,0.999846577644348,0.9999517798423768,0.9776923060417176,0.987511396408081,0.6616579294204712,0.9999233484268188
211_ResGCN_downstream_stream_length_0,0.9969877004623412,0.9493874311447144,0.9994990229606628,0.9368840456008912,0.9999045133590698,0.9999714493751526,0.9730818271636964,0.9870767593383788,0.64291912317276,0.9999282956123352
211_ResGCN_downstream_stream_length_1,0.9976564049720764,0.9656551480293274,0.9994611740112304,0.9511061310768129,0.999864935874939,0.9999437928199768,0.9818933010101318,0.9888824820518494,0.6520833373069763,0.9998733997344972
211_ResGCN_downstream_stream_length_2,0.99744975566864,0.9604390263557434,0.9995603561401368,0.9429368376731871,0.9998543858528136,0.9999592900276184,0.9774456024169922,0.9883193373680116,0.6623517870903015,0.9999171495437622
211_ResGCN_downstream_elevation_difference_0,0.9969528913497924,0.9495581984519958,0.999417245388031,0.937195897102356,0.9999080896377563,0.9999654293060304,0.9732211828231812,0.9860202074050904,0.6436744928359985,0.9999297857284546
211_ResGCN_downstream_elevation_difference_1,0.9973958730697632,0.9776845574378968,0.9992972016334534,0.949548840522766,0.9999199509620668,0.9999478459358216,0.9885062575340272,0.9862132668495178,0.5889124870300293,0.999882996082306
211_ResGCN_downstream_elevation_difference_2,0.9974140524864196,0.960685968399048,0.9995676279067992,0.9427996873855592,0.9998731017112732,0.9999337792396544,0.9776075482368468,0.9890990853309632,0.6617379188537598,0.9999249577522278
211_ResGCN_downstream_average_slope_0,0.9968828558921814,0.9483221769332886,0.9994632601737976,0.9371119141578674,0.9998964071273804,0.9999579787254332,0.9723409414291382,0.9865853786468506,0.6468549370765686,0.9999264478683472
211_ResGCN_downstream_average_slope_1,0.9978872537612916,0.9658869504928588,0.999441623687744,0.952012538909912,0.999886989593506,0.9999271035194396,0.9828461408615112,0.9895341992378236,0.6346989870071411,0.999916672706604
211_ResGCN_downstream_average_slope_2,0.9974067807197572,0.960545301437378,0.9996007084846495,0.9431154131889344,0.9998821020126344,0.99993634223938,0.9772067666053772,0.9891688227653505,0.6656025648117065,0.999925136566162
211_ResGCN_downstream_learned_0,0.9965850710868835,0.9395912885665894,0.9994921684265136,0.9269157648086548,0.9999079704284668,0.9999558925628662,0.9649771451950072,0.9861999750137328,0.6939877271652222,0.999929904937744
211_ResGCN_downstream_learned_1,0.9975920915603638,0.9649155139923096,0.9994397163391112,0.9491139650344848,0.9998857378959656,0.9999511241912842,0.981960952281952,0.987525761127472,0.6475234627723694,0.9998953342437744
211_ResGCN_downstream_learned_2,0.9973164200782776,0.9537566900253296,0.9995166063308716,0.9318817257881165,0.9998635053634644,0.9999461770057678,0.975292146205902,0.9878692626953124,0.6535096764564514,0.999926507472992
211_ResGCN_upstream_isolated_0,0.9980219006538392,0.982763648033142,0.999479591846466,0.9448989033699036,0.999895453453064,0.9999493360519408,0.9894269704818726,0.9836981296539308,0.6527504920959473,0.9998796582221984
211_ResGCN_upstream_isolated_1,0.9984889626502992,0.9736905097961426,0.9993952512741088,0.9554553627967834,0.9998550415039062,0.9999210238456726,0.9855205416679382,0.9862887859344482,0.7302889227867126,0.9998902678489684
211_ResGCN_upstream_isolated_2,0.9987403154373168,0.980276346206665,0.9995429515838624,0.9516611099243164,0.9998863339424132,0.9999507069587708,0.989081084728241,0.9879040122032166,0.7135783433914185,0.999904990196228
211_ResGCN_upstream_binary_0,0.9988959431648254,0.9889537692070008,0.9993818402290344,0.9518203735351562,0.9999393820762634,0.9999096393585204,0.9869868159294128,0.9845534563064576,0.6024467945098877,0.9999181628227234
211_ResGCN_upstream_binary_1,0.9992570877075196,0.9824862480163574,0.9992880821228028,0.9517841935157776,0.9998743534088136,0.9998490810394288,0.9909431338310242,0.9885591268539428,0.7764490842819214,0.9999037384986876
211_ResGCN_upstream_binary_2,0.999298334121704,0.984775960445404,0.9993745684623718,0.9546105265617372,0.9999080896377563,0.9999167919158936,0.9923786520957948,0.9889583587646484,0.7397024631500244,0.9999094009399414
211_ResGCN_upstream_stream_length_0,0.9988985657691956,0.989552676677704,0.9993693232536316,0.9557490348815918,0.9999405741691588,0.999903440475464,0.9882064461708068,0.9839937090873718,0.5800813436508179,0.999917447566986
211_ResGCN_upstream_stream_length_1,0.9990400671958924,0.9832951426506042,0.999269723892212,0.956369698047638,0.9998801946640016,0.9998576045036316,0.9908657073974608,0.9891214966773988,0.8019662499427795,0.9999046921730042
211_ResGCN_upstream_stream_length_2,0.999200701713562,0.9812901020050048,0.9993919730186462,0.9565441608428956,0.9999064803123474,0.999914050102234,0.9899675250053406,0.989248514175415,0.6997772455215454,0.9999091625213624
211_ResGCN_upstream_elevation_difference_0,0.9982799291610718,0.9897854924201964,0.9994401931762696,0.9553607702255248,0.9999253153800964,0.9998911023139954,0.9863174557685852,0.9842451214790344,0.6087937951087952,0.9999198317527772
211_ResGCN_upstream_elevation_difference_1,0.998382568359375,0.984792411327362,0.9993724822998048,0.9507097005844116,0.9998806118965148,0.9998474717140198,0.9910051822662354,0.988196849822998,0.7830523252487183,0.9999021887779236
211_ResGCN_upstream_elevation_difference_2,0.9987884759902954,0.9853076338768004,0.9994031190872192,0.9569653272628784,0.9999064207077026,0.9999125599861144,0.9921278953552246,0.9892925024032592,0.7140706777572632,0.9999096393585204
211_ResGCN_upstream_average_slope_0,0.998139500617981,0.9909607172012328,0.999423325061798,0.9572704434394836,0.9999382495880128,0.99990314245224,0.985939085483551,0.9846317172050476,0.5785365104675293,0.9999191164970398
211_ResGCN_upstream_average_slope_1,0.998576819896698,0.9867206811904908,0.9993374347686768,0.952194333076477,0.9998729228973388,0.9998404383659364,0.9884604215621948,0.9877783060073853,0.7764793634414673,0.9999039769172668
211_ResGCN_upstream_average_slope_2,0.9985700249671936,0.9874510169029236,0.9994192719459534,0.9572932720184326,0.9999392032623292,0.9999178647994996,0.991528868675232,0.9893446564674376,0.72102290391922,0.9999104142189026
211_ResGCN_upstream_learned_0,0.9989759922027588,0.9890705943107604,0.9993643760681152,0.9552193880081176,0.999915361404419,0.9998779296875,0.9919372797012328,0.9869259595870972,0.627387523651123,0.9999164342880248
211_ResGCN_upstream_learned_1,0.9993584752082824,0.987548828125,0.9993091821670532,0.952570140361786,0.9999058246612548,0.9998793005943298,0.9932602047920228,0.98932546377182,0.801272451877594,0.9999076724052428
211_ResGCN_upstream_learned_2,0.9992728233337402,0.98335462808609,0.9994032382965088,0.9451090693473816,0.9998912811279296,0.9999067187309264,0.9931718111038208,0.987791895866394,0.7239375114440918,0.9999053478240968
211_ResGCN_bidirectional_isolated_0,0.9980219006538392,0.982763648033142,0.999479591846466,0.9448989033699036,0.999895453453064,0.9999493360519408,0.9894269704818726,0.9836981296539308,0.6527504920959473,0.9998796582221984
211_ResGCN_bidirectional_isolated_1,0.9984889626502992,0.9736905097961426,0.9993952512741088,0.9554553627967834,0.9998550415039062,0.9999210238456726,0.9855205416679382,0.9862887859344482,0.7302889227867126,0.9998902678489684
211_ResGCN_bidirectional_isolated_2,0.9987403154373168,0.980276346206665,0.9995429515838624,0.9516611099243164,0.9998863339424132,0.9999507069587708,0.989081084728241,0.9879040122032166,0.7135783433914185,0.999904990196228
211_ResGCN_bidirectional_binary_0,0.9977148771286012,0.980342984199524,0.9993635416030884,0.9386476278305054,0.9998959898948668,0.9999215006828308,0.9829666614532472,0.987438440322876,0.6034131050109863,0.9998762011528016
211_ResGCN_bidirectional_binary_1,0.9984439015388488,0.9676611423492432,0.999205768108368,0.9154055118560792,0.9997660517692566,0.9998417496681212,0.9874239563941956,0.9875510334968568,0.7372821569442749,0.9998692870140076
211_ResGCN_bidirectional_binary_2,0.9990313053131104,0.9774720072746276,0.9993810653686525,0.9425483345985411,0.9998863339424132,0.999914288520813,0.9874383807182312,0.9880366325378418,0.6973423361778259,0.9999004602432252
211_ResGCN_bidirectional_stream_length_0,0.9970623254776,0.980915367603302,0.9993927478790284,0.9390156269073486,0.9999046325683594,0.9998978972434998,0.9862571358680724,0.986207902431488,0.6167227625846863,0.9998591542243958
211_ResGCN_bidirectional_stream_length_1,0.9983999729156494,0.9713947772979736,0.999319553375244,0.937191128730774,0.9998294115066528,0.9998798966407776,0.986851692199707,0.9874138832092284,0.7211406230926514,0.999873697757721
211_ResGCN_bidirectional_stream_length_2,0.9988932609558104,0.9749115109443665,0.9993178248405457,0.9458782076835632,0.9998669624328612,0.9999056458473206,0.9872221946716307,0.986807942390442,0.705039381980896,0.999886691570282
211_ResGCN_bidirectional_elevation_difference_0,0.9985853433609008,0.9736846685409546,0.999377191066742,0.934374988079071,0.9998599290847778,0.999930739402771,0.9832475781440736,0.9868610501289368,0.5950840711593628,0.999879777431488
211_ResGCN_bidirectional_elevation_difference_1,0.998874843120575,0.967153012752533,0.9992891550064088,0.9359055757522584,0.999798595905304,0.999865472316742,0.9804915189743042,0.9881514310836792,0.7613257169723511,0.9998964071273804
211_ResGCN_bidirectional_elevation_difference_2,0.9979858994483948,0.9768801927566528,0.9993756413459778,0.9366123676300048,0.9998403787612916,0.9998971819877625,0.9874811172485352,0.9885160326957704,0.7252100706100464,0.9998891353607178
211_ResGCN_bidirectional_average_slope_0,0.9985817670822144,0.9798721075057985,0.9993996620178224,0.9428424835205078,0.9998964667320251,0.9999430179595948,0.9809425473213196,0.9863141775131226,0.5356670618057251,0.9998368620872498
211_ResGCN_bidirectional_average_slope_1,0.998453974723816,0.9754374027252196,0.9993037581443788,0.9381400942802428,0.9998316764831544,0.9998706579208374,0.9821447134017944,0.985101282596588,0.7060137391090393,0.9998639822006226
211_ResGCN_bidirectional_average_slope_2,0.9988371729850768,0.9707332253456116,0.999303102493286,0.9283332228660583,0.999798059463501,0.9998719096183776,0.989298701286316,0.987622320652008,0.6781555414199829,0.9998778104782104
211_ResGCN_bidirectional_learned_0,0.9984875917434692,0.983539581298828,0.9992918968200684,0.9419779777526855,0.9998961091041564,0.9999333620071412,0.9885614514350892,0.9888075590133668,0.5919732451438904,0.9999082684516908
211_ResGCN_bidirectional_learned_1,0.9985985159873962,0.966052770614624,0.999171257019043,0.9225025177001952,0.9997482299804688,0.9998376965522766,0.9868072867393494,0.9867833256721495,0.7647261619567871,0.999882698059082
211_ResGCN_bidirectional_learned_2,0.9988398551940918,0.9758945107460022,0.9993099570274352,0.9313865900039672,0.9998583793640136,0.9999009370803832,0.9880418181419371,0.986244022846222,0.7214372158050537,0.9999023079872132
387_ResGCN_downstream_isolated_0,0.7758619785308838,0.9835222363471984,0.9774046540260316,0.9948142766952516,,,,,,
387_ResGCN_downstream_isolated_1,0.8158963322639465,0.9486889839172364,0.974706530570984,0.9958111047744752,,,,,,
387_ResGCN_downstream_isolated_2,0.7797544002532959,0.9711275100708008,0.9711902737617492,0.995502233505249,,,,,,
387_ResGCN_downstream_binary_0,0.579169511795044,0.9833050966262816,0.8929687142372131,0.9951886534690856,,,,,,
387_ResGCN_downstream_binary_1,0.8753123879432678,0.9777933359146118,0.9706181883811952,0.9978107810020448,,,,,,
387_ResGCN_downstream_binary_2,0.8906569480895996,0.9789734482765198,0.9723244905471802,0.9991414546966552,,,,,,
387_ResGCN_downstream_stream_length_0,0.5826500654220581,0.981509566307068,0.8937643766403198,0.9950301051139832,,,,,,
387_ResGCN_downstream_stream_length_1,0.8763353824615479,0.9748961329460144,0.9706445336341858,0.9981854557991028,,,,,,
387_ResGCN_downstream_stream_length_2,0.8986706137657166,0.9815811514854432,0.9736682176589966,0.9986344575881958,,,,,,
387_ResGCN_downstream_elevation_difference_0,0.5834343433380127,0.9809093475341796,0.8951126337051392,0.9956889152526855,,,,,,
387_ResGCN_downstream_elevation_difference_1,0.8767210245132446,0.9772374033927916,0.9707231521606444,0.9985437989234924,,,,,,
387_ResGCN_downstream_elevation_difference_2,0.8988313674926758,0.9847318530082704,0.9736757874488832,0.998702883720398,,,,,,
387_ResGCN_downstream_average_slope_0,0.5782123804092407,0.9868470430374146,0.8918649554252625,0.9942048192024232,,,,,,
387_ResGCN_downstream_average_slope_1,0.874957799911499,0.9776782989501952,0.9705713987350464,0.998485028743744,,,,,,
387_ResGCN_downstream_average_slope_2,0.8945944905281067,0.9849358797073364,0.971257209777832,0.998223841190338,,,,,,
387_ResGCN_downstream_learned_0,0.5914463996887207,0.989940881729126,0.8641493916511536,0.995079219341278,,,,,,
387_ResGCN_downstream_learned_1,0.8890220522880554,0.978348672389984,0.9697980880737304,0.9981089234352112,,,,,,
387_ResGCN_downstream_learned_2,0.8902075886726379,0.9842156767845154,0.9747757911682128,0.9982880353927612,,,,,,
387_ResGCN_upstream_isolated_0,0.7758619785308838,0.9835222363471984,0.9774046540260316,0.9948142766952516,,,,,,
387_ResGCN_upstream_isolated_1,0.8158963322639465,0.9486889839172364,0.974706530570984,0.9958111047744752,,,,,,
387_ResGCN_upstream_isolated_2,0.7797544002532959,0.9711275100708008,0.9711902737617492,0.995502233505249,,,,,,
387_ResGCN_upstream_binary_0,0.8296244740486145,0.9636031985282898,0.9693883657455444,0.9898083806037904,,,,,,
387_ResGCN_upstream_binary_1,0.8816748857498169,0.9701736569404602,0.9736194014549256,0.9978479146957396,,,,,,
387_ResGCN_upstream_binary_2,0.9122095108032228,0.9801844358444214,0.9769530892372132,0.9978212714195251,,,,,,
387_ResGCN_upstream_stream_length_0,0.8012613654136658,0.9808068871498108,0.9762290120124816,0.9918579459190368,,,,,,
387_ResGCN_upstream_stream_length_1,0.8190544843673706,0.9642617702484132,0.9717177152633668,0.9977959990501404,,,,,,
387_ResGCN_upstream_stream_length_2,0.9229463338851928,0.9794292449951172,0.9758191108703612,0.9978198409080504,,,,,,
387_ResGCN_upstream_elevation_difference_0,0.8249729871749878,0.9817637801170348,0.9774540066719056,0.991748869419098,,,,,,
387_ResGCN_upstream_elevation_difference_1,0.8128705024719238,0.964550793170929,0.9754078388214112,0.9977987408638,,,,,,
387_ResGCN_upstream_elevation_difference_2,0.910351574420929,0.9781984090805054,0.9779205322265624,0.9976515173912048,,,,,,
387_ResGCN_upstream_average_slope_0,0.8727730512619019,0.9786710143089294,0.9717676639556884,0.9906985759735109,,,,,,
387_ResGCN_upstream_average_slope_1,0.8421095013618469,0.9618752598762512,0.9705156683921814,0.9978006482124328,,,,,,
387_ResGCN_upstream_average_slope_2,0.8933192491531372,0.9791983366012572,0.9770876169204712,0.9978460669517516,,,,,,
387_ResGCN_upstream_learned_0,0.889489471912384,0.9813513159751892,0.9728866815567015,0.9929075837135316,,,,,,
387_ResGCN_upstream_learned_1,0.9056102633476256,0.97623610496521,0.9773574471473694,0.9976036548614502,,,,,,
387_ResGCN_upstream_learned_2,0.8994045257568359,0.97367262840271,0.9763560891151428,0.9979429244995116,,,,,,
387_ResGCN_bidirectional_isolated_0,0.7758619785308838,0.9835222363471984,0.9774046540260316,0.9948142766952516,,,,,,
387_ResGCN_bidirectional_isolated_1,0.8158963322639465,0.9486889839172364,0.974706530570984,0.9958111047744752,,,,,,
387_ResGCN_bidirectional_isolated_2,0.7797544002532959,0.9711275100708008,0.9711902737617492,0.995502233505249,,,,,,
387_ResGCN_bidirectional_binary_0,0.8872168064117432,0.964015543460846,0.9557098150253296,0.9937280416488647,,,,,,
387_ResGCN_bidirectional_binary_1,0.8386998772621155,0.950769066810608,0.968260645866394,0.9950974583625792,,,,,,
387_ResGCN_bidirectional_binary_2,0.9364199042320251,0.982660949230194,0.979701042175293,0.9954538941383362,,,,,,
387_ResGCN_bidirectional_stream_length_0,0.877163290977478,0.958934724330902,0.9688816666603088,0.9953162670135498,,,,,,
387_ResGCN_bidirectional_stream_length_1,0.8287655115127563,0.940639317035675,0.975094735622406,0.996806800365448,,,,,,
387_ResGCN_bidirectional_stream_length_2,0.8534389138221741,0.9439823031425476,0.9787434935569764,0.9985762238502502,,,,,,
387_ResGCN_bidirectional_elevation_difference_0,0.9031831622123718,0.9814682602882384,0.9650560021400452,0.9932329058647156,,,,,,
387_ResGCN_bidirectional_elevation_difference_1,0.8039190769195557,0.9391850233078004,0.97647625207901,0.997692883014679,,,,,,
387_ResGCN_bidirectional_elevation_difference_2,0.9050650596618652,0.9591672420501708,0.9811765551567078,0.9976516366004944,,,,,,
387_ResGCN_bidirectional_average_slope_0,0.898307740688324,0.975583791732788,0.964674174785614,0.9951303005218506,,,,,,
387_ResGCN_bidirectional_average_slope_1,0.8602317571640015,0.9628637433052064,0.9685236811637878,0.9958599805831908,,,,,,
387_ResGCN_bidirectional_average_slope_2,0.882066547870636,0.9594358205795288,0.9704532623291016,0.9963129162788392,,,,,,
387_ResGCN_bidirectional_learned_0,0.9278329014778136,0.980298399925232,0.9673326015472412,0.9941027760505676,,,,,,
387_ResGCN_bidirectional_learned_1,0.9179732203483582,0.9751879572868348,0.9736570119857788,0.995775818824768,,,,,,
387_ResGCN_bidirectional_learned_2,0.8828518986701965,0.947540819644928,0.9746286273002625,0.9973766803741456,,,,,,
532_ResGCN_downstream_isolated_0,0.5406687259674072,0.8282172083854675,,,,,,,,
532_ResGCN_downstream_isolated_1,0.6164165735244751,0.8627406358718872,,,,,,,,
532_ResGCN_downstream_isolated_2,0.7439975142478943,0.9121206998825072,,,,,,,,
532_ResGCN_downstream_binary_0,0.7196347713470459,0.9073063135147096,,,,,,,,
532_ResGCN_downstream_binary_1,0.7933575510978699,0.8807989358901978,,,,,,,,
532_ResGCN_downstream_binary_2,0.7485501170158386,0.9167720079421996,,,,,,,,
532_ResGCN_downstream_stream_length_0,0.7196347713470459,0.9073063135147096,,,,,,,,
532_ResGCN_downstream_stream_length_1,0.7933575510978699,0.8807989358901978,,,,,,,,
532_ResGCN_downstream_stream_length_2,0.7485501170158386,0.9167720079421996,,,,,,,,
532_ResGCN_downstream_elevation_difference_0,0.6896353960037231,0.8740439414978027,,,,,,,,
532_ResGCN_downstream_elevation_difference_1,0.7929202318191528,0.8839990496635437,,,,,,,,
532_ResGCN_downstream_elevation_difference_2,0.7476204633712769,0.917381465435028,,,,,,,,
532_ResGCN_downstream_average_slope_0,0.6896353960037231,0.8740439414978027,,,,,,,,
532_ResGCN_downstream_average_slope_1,0.7929202318191528,0.8839990496635437,,,,,,,,
532_ResGCN_downstream_average_slope_2,0.7476204633712769,0.917381465435028,,,,,,,,
532_ResGCN_downstream_learned_0,0.6395437717437744,0.8692958950996399,,,,,,,,
532_ResGCN_downstream_learned_1,0.7983240485191345,0.8799940347671509,,,,,,,,
532_ResGCN_downstream_learned_2,0.8001117706298828,0.9217454791069032,,,,,,,,
532_ResGCN_upstream_isolated_0,0.5406687259674072,0.8282172083854675,,,,,,,,
532_ResGCN_upstream_isolated_1,0.6164165735244751,0.8627406358718872,,,,,,,,
532_ResGCN_upstream_isolated_2,0.7439975142478943,0.9121206998825072,,,,,,,,
532_ResGCN_upstream_binary_0,0.6632713675498962,0.8772397041320801,,,,,,,,
532_ResGCN_upstream_binary_1,0.7539275884628296,0.8974530100822449,,,,,,,,
532_ResGCN_upstream_binary_2,0.7630647420883179,0.9168964624404908,,,,,,,,
532_ResGCN_upstream_stream_length_0,0.6632713675498962,0.8772397041320801,,,,,,,,
532_ResGCN_upstream_stream_length_1,0.7539275884628296,0.8974530100822449,,,,,,,,
532_ResGCN_upstream_stream_length_2,0.7630647420883179,0.9168964624404908,,,,,,,,
